StichtagDatJahr,QuarSort,QuarCd,QuarLang,KreisSort,WegOrtSort,WegOrtLang,WegBezirkSort,WegBezirkLang,WegKtSort,WegKtLang,WegLandSort,WegLandLang,WegRegionSort,WegRegionLang,WegKontinentSort,WegKontinentLang,AnzWezuWir
2014,119,119,"Seebach",11,6458,"Neuchâtel",2404,"District de Neuchâtel",24,"Neuchâtel",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,7,"Knonau",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,92,092,"Altstetten",9,7,"Knonau",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,89,"Niederglatt",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,111,111,"Affoltern",11,88,"Neerach",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,44,044,"Hard",4,4073,"Oberlunkhofen",1903,"Bezirk Bremgarten",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,74,074,"Witikon",7,7,"Knonau",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,122,122,"Schwamendingen-Mitte",12,739,"Ipsach",242,"Verwaltungskreis Biel/Bienne",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,4010,"Oberentfelden",1901,"Bezirk Aarau",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,11,011,"Rathaus",1,5118,"Minusio",2104,"Distretto di Locarno",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,122,122,"Schwamendingen-Mitte",12,3863,"Jenaz",1830,"Bezirk Prättigau-Davos",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,63,063,"Oberstrass",6,4010,"Oberentfelden",1901,"Bezirk Aarau",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,31,031,"Alt-Wiedikon",3,4010,"Oberentfelden",1901,"Bezirk Aarau",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,3863,"Jenaz",1830,"Bezirk Prättigau-Davos",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,122,122,"Schwamendingen-Mitte",12,245,"Oberengstringen",111,"Bezirk Dietikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",7
2014,51,051,"Gewerbeschule",5,6458,"Neuchâtel",2404,"District de Neuchâtel",24,"Neuchâtel",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,122,122,"Schwamendingen-Mitte",12,62,"Kloten",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",6
2014,119,119,"Seebach",11,245,"Oberengstringen",111,"Bezirk Dietikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",13
2014,63,063,"Oberstrass",6,356,"Muri bei Bern",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,63,063,"Oberstrass",6,5723,"Mies",2228,"District de Nyon",22,"Vaud",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,101,101,"Höngg",10,245,"Oberengstringen",111,"Bezirk Dietikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",15
2014,34,034,"Sihlfeld",3,156,"Meilen",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,71,071,"Fluntern",7,5791,"Mézières (VD)",2226,"District de Lavaux-Oron",22,"Vaud",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,6,"Kappel am Albis",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,91,091,"Albisrieden",9,4691,"Münsterlingen",2013,"Bezirk Kreuzlingen",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,245,"Oberengstringen",111,"Bezirk Dietikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",12
2014,121,121,"Saatlen",12,92,"Oberglatt",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,72,072,"Hottingen",7,4691,"Münsterlingen",2013,"Bezirk Kreuzlingen",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,6007,"Naters",2301,"Bezirk Brig",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,3360,"Nesslau",1727,"Wahlkreis Toggenburg",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,11,011,"Rathaus",1,6630,"Meyrin",2500,"Canton de Genève",25,"Genève",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,92,"Oberglatt",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,61,061,"Unterstrass",6,5489,"Mex (VD)",2223,"District du Gros-de-Vaud",22,"Vaud",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,2580,"Kappel (SO)",1108,"Bezirk Olten",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",0
2014,119,119,"Seebach",11,9,"Mettmenstetten",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",7
2014,34,034,"Sihlfeld",3,565,"Kandersteg",249,"Verwaltungskreis Frutigen-Niedersimmental",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,223,"Neftenbach",110,"Bezirk Winterthur",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,63,063,"Oberstrass",6,223,"Neftenbach",110,"Bezirk Winterthur",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,123,123,"Hirzenbach",12,2211,"Neyruz (FR)",1004,"District de la Sarine",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,102,102,"Wipkingen",10,1063,"Meggen",312,"Wahlkreis Luzern-Land",3,"Luzern",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,101,101,"Höngg",10,62,"Kloten",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",8
2014,111,111,"Affoltern",11,2904,"Neunkirch",1401,"Bezirk Oberklettgau",14,"Schaffhausen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,33,033,"Friesenberg",3,223,"Neftenbach",110,"Bezirk Winterthur",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,74,074,"Witikon",7,88,"Neerach",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,92,"Oberglatt",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,52,052,"Escher Wyss",5,245,"Oberengstringen",111,"Bezirk Dietikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,9,"Mettmenstetten",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,44,044,"Hard",4,245,"Oberengstringen",111,"Bezirk Dietikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",7
2014,82,082,"Mühlebach",8,92,"Oberglatt",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,74,074,"Witikon",7,92,"Oberglatt",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,2904,"Neunkirch",1401,"Bezirk Oberklettgau",14,"Schaffhausen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,83,083,"Weinegg",8,135,"Kilchberg (ZH)",106,"Bezirk Horgen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,71,071,"Fluntern",7,92,"Oberglatt",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,63,063,"Oberstrass",6,92,"Oberglatt",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,61,061,"Unterstrass",6,92,"Oberglatt",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,51,051,"Gewerbeschule",5,6007,"Naters",2301,"Bezirk Brig",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,72,072,"Hottingen",7,88,"Neerach",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,62,"Kloten",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",10
2014,41,041,"Werd",4,245,"Oberengstringen",111,"Bezirk Dietikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,83,083,"Weinegg",8,62,"Kloten",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,6007,"Naters",2301,"Bezirk Brig",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,82,082,"Mühlebach",8,156,"Meilen",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",11
2014,115,115,"Oerlikon",11,4009,"Muhen",1901,"Bezirk Aarau",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,51,051,"Gewerbeschule",5,90,"Niederhasli",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,12,012,"Hochschulen",1,92,"Oberglatt",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,122,122,"Schwamendingen-Mitte",12,4010,"Oberentfelden",1901,"Bezirk Aarau",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,81,081,"Seefeld",8,2937,"Neuhausen am Rheinfall",1403,"Bezirk Schaffhausen",14,"Schaffhausen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,122,122,"Schwamendingen-Mitte",12,2770,"Muttenz",1301,"Bezirk Arlesheim",13,"Basel-Landschaft",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,12,012,"Hochschulen",1,5205,"Muzzano",2105,"Distretto di Lugano",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,2770,"Muttenz",1301,"Bezirk Arlesheim",13,"Basel-Landschaft",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,119,119,"Seebach",11,2770,"Muttenz",1301,"Bezirk Arlesheim",13,"Basel-Landschaft",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,33,033,"Friesenberg",3,4010,"Oberentfelden",1901,"Bezirk Aarau",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,63,063,"Oberstrass",6,2937,"Neuhausen am Rheinfall",1403,"Bezirk Schaffhausen",14,"Schaffhausen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,123,123,"Hirzenbach",12,65,"Oberembrach",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,4184,"Mettauertal",1906,"Bezirk Laufenburg",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,119,119,"Seebach",11,581,"Interlaken",250,"Verwaltungskreis Interlaken-Oberhasli",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,11,011,"Rathaus",1,4034,"Neuenhof",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,81,081,"Seefeld",8,65,"Oberembrach",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,2937,"Neuhausen am Rheinfall",1403,"Bezirk Schaffhausen",14,"Schaffhausen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",0
2014,115,115,"Oerlikon",11,245,"Oberengstringen",111,"Bezirk Dietikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",9
2014,31,031,"Alt-Wiedikon",3,2937,"Neuhausen am Rheinfall",1403,"Bezirk Schaffhausen",14,"Schaffhausen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,65,"Oberembrach",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,3111,"Oberegg",1600,"Kanton Appenzell Innerrhoden",16,"Appenzell Innerrhoden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,3111,"Oberegg",1600,"Kanton Appenzell Innerrhoden",16,"Appenzell Innerrhoden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",7
2014,24,024,"Enge",2,88,"Neerach",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,101,101,"Höngg",10,2275,"Murten",1005,"Bezirk See / District du Lac",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,52,052,"Escher Wyss",5,62,"Kloten",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,44,044,"Hard",4,62,"Kloten",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",10
2014,119,119,"Seebach",11,356,"Muri bei Bern",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,102,102,"Wipkingen",10,2428,"Mümliswil-Ramiswil",1102,"Bezirk Thal",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,4034,"Neuenhof",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,83,083,"Weinegg",8,357,"Oberbalm",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,1063,"Meggen",312,"Wahlkreis Luzern-Land",3,"Luzern",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,72,072,"Hottingen",7,1706,"Oberägeri",900,"Kanton Zug",9,"Zug",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,41,041,"Werd",4,62,"Kloten",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,21,021,"Wollishofen",2,90,"Niederhasli",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,44,044,"Hard",4,1706,"Oberägeri",900,"Kanton Zug",9,"Zug",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,123,123,"Hirzenbach",12,4236,"Muri (AG)",1908,"Bezirk Muri",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,1033,"Inwil",313,"Wahlkreis Hochdorf",3,"Luzern",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,2495,"Niedergösgen",1105,"Bezirk Gösgen",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,4236,"Muri (AG)",1908,"Bezirk Muri",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,102,102,"Wipkingen",10,4236,"Muri (AG)",1908,"Bezirk Muri",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,1704,"Menzingen",900,"Kanton Zug",9,"Zug",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,44,044,"Hard",4,2770,"Muttenz",1301,"Bezirk Arlesheim",13,"Basel-Landschaft",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,1704,"Menzingen",900,"Kanton Zug",9,"Zug",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,41,041,"Werd",4,2770,"Muttenz",1301,"Bezirk Arlesheim",13,"Basel-Landschaft",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,4034,"Neuenhof",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,52,052,"Escher Wyss",5,5724,"Nyon",2228,"District de Nyon",22,"Vaud",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,4236,"Muri (AG)",1908,"Bezirk Muri",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,33,033,"Friesenberg",3,3313,"Kaltbrunn",1726,"Wahlkreis See-Gaster",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,4236,"Muri (AG)",1908,"Bezirk Muri",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,123,123,"Hirzenbach",12,362,"Ittigen",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,82,082,"Mühlebach",8,2854,"Nusshof",1304,"Bezirk Sissach",13,"Basel-Landschaft",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,72,072,"Hottingen",7,4279,"Murgenthal",1910,"Bezirk Zofingen",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,122,122,"Schwamendingen-Mitte",12,5120,"Muralto",2104,"Distretto di Locarno",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,3378,"Neckertal",1727,"Wahlkreis Toggenburg",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,122,122,"Schwamendingen-Mitte",12,64,"Nürensdorf",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,64,"Nürensdorf",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,21,021,"Wollishofen",2,1704,"Menzingen",900,"Kanton Zug",9,"Zug",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,52,052,"Escher Wyss",5,135,"Kilchberg (ZH)",106,"Bezirk Horgen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,71,071,"Fluntern",7,4034,"Neuenhof",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,2275,"Murten",1005,"Bezirk See / District du Lac",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,122,122,"Schwamendingen-Mitte",12,4139,"Menziken",1905,"Bezirk Kulm",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,4169,"Kaisten",1906,"Bezirk Laufenburg",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,63,063,"Oberstrass",6,2275,"Murten",1005,"Bezirk See / District du Lac",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,89,"Niederglatt",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",6
2014,44,044,"Hard",4,356,"Muri bei Bern",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,64,"Nürensdorf",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,41,041,"Werd",4,3214,"Mörschwil",1722,"Wahlkreis Rorschach",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,4034,"Neuenhof",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,4746,"Münchwilen (TG)",2014,"Bezirk Münchwilen",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,61,061,"Unterstrass",6,4691,"Münsterlingen",2013,"Bezirk Kreuzlingen",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,51,051,"Gewerbeschule",5,4139,"Menziken",1905,"Bezirk Kulm",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,63,063,"Oberstrass",6,6458,"Neuchâtel",2404,"District de Neuchâtel",24,"Neuchâtel",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,102,102,"Wipkingen",10,2275,"Murten",1005,"Bezirk See / District du Lac",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,72,072,"Hottingen",7,64,"Nürensdorf",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,44,044,"Hard",4,64,"Nürensdorf",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,21,021,"Wollishofen",2,4034,"Neuenhof",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,4746,"Münchwilen (TG)",2014,"Bezirk Münchwilen",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,61,061,"Unterstrass",6,6458,"Neuchâtel",2404,"District de Neuchâtel",24,"Neuchâtel",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,670,"Neuenegg",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,82,082,"Mühlebach",8,5254,"Mendrisio",2106,"Distretto di Mendrisio",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,102,102,"Wipkingen",10,2769,"Münchenstein",1301,"Bezirk Arlesheim",13,"Basel-Landschaft",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,122,122,"Schwamendingen-Mitte",12,4236,"Muri (AG)",1908,"Bezirk Muri",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,115,115,"Oerlikon",11,356,"Muri bei Bern",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,63,063,"Oberstrass",6,5254,"Mendrisio",2106,"Distretto di Mendrisio",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,83,083,"Weinegg",8,89,"Niederglatt",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,4746,"Münchwilen (TG)",2014,"Bezirk Münchwilen",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,24,024,"Enge",2,245,"Oberengstringen",111,"Bezirk Dietikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,23,023,"Leimbach",2,245,"Oberengstringen",111,"Bezirk Dietikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,44,044,"Hard",4,135,"Kilchberg (ZH)",106,"Bezirk Horgen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,21,021,"Wollishofen",2,245,"Oberengstringen",111,"Bezirk Dietikon",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",6
2014,42,042,"Langstrasse",4,2275,"Murten",1005,"Bezirk See / District du Lac",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,123,123,"Hirzenbach",12,6007,"Naters",2301,"Bezirk Brig",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,2769,"Münchenstein",1301,"Bezirk Arlesheim",13,"Basel-Landschaft",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,44,044,"Hard",4,6458,"Neuchâtel",2404,"District de Neuchâtel",24,"Neuchâtel",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,81,081,"Seefeld",8,724,"Nods",241,"Arrondissement administratif Jura bernois",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,82,082,"Mühlebach",8,546,"Münchenbuchsee",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,6458,"Neuchâtel",2404,"District de Neuchâtel",24,"Neuchâtel",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,121,121,"Saatlen",12,4072,"Niederwil (AG)",1903,"Bezirk Bremgarten",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,356,"Muri bei Bern",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,81,081,"Seefeld",8,3871,"Klosters-Serneus",1830,"Bezirk Prättigau-Davos",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,115,115,"Oerlikon",11,4236,"Muri (AG)",1908,"Bezirk Muri",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,92,092,"Altstetten",9,6458,"Neuchâtel",2404,"District de Neuchâtel",24,"Neuchâtel",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,31,031,"Alt-Wiedikon",3,3111,"Oberegg",1600,"Kanton Appenzell Innerrhoden",16,"Appenzell Innerrhoden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
